Timestamp,Username,ComputerID,fileAccessType,fileDestinationDirectory,NearbyUsers,computer_user_location,ComputerRoom
2025-03-26 05:28:25,Manager1,Computer A0,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_NON_2.docx,['Manager1'],Room A,Room A
2025-03-26 05:28:28,Director2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director2_COPY_NON_EXTERNAL_1.docx,"['AS1', 'Manager2', 'Director2']",Room C,Room C
2025-03-26 05:28:33,Director1,Computer C0,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_NON_1.docx,"['Director1', 'AS1']",Room C,Room C
2025-03-26 05:28:37,Director1,Computer D,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_EXTERNAL_1.docx,"['Manager1', 'Director1']",Room D,Room D
2025-03-26 05:28:41,Director1,Computer C0,File Copy,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_COPY_NON_INTERNAL_1.docx,"['Director1', 'Director2']",Room C,Room C
2025-03-26 05:28:45,Director1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1\Director1_COPY_NON_OTHERS_3.docx,['Director1'],Room A,Room A
2025-03-26 05:28:51,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_NON_INTERNAL_1.docx,"['Director2', 'Manager2']",Room C,Room C
2025-03-26 05:28:56,Manager1,Computer D,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_1.docx,['Manager1'],Room D,Room D
2025-03-26 05:29:03,AS2,Computer A1,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD_NON.docx,['AS2'],Room A,Room A
2025-03-26 05:29:05,AS2,Computer A1,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,['AS2'],Room A,Room A
2025-03-26 05:29:10,AS2,Computer A1,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_NON_INTERNAL_1.docx,['AS2'],Room A,Room A
2025-03-26 05:29:15,Manager1,Computer C0,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPEN_NON.docx,"['AS2', 'Manager1']",Room C,Room C
2025-03-26 05:29:16,Manager1,Computer C0,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPEN_NON.docx,"['AS2', 'Manager1']",Room C,Room C
2025-03-26 05:30:42,Manager1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_1.docx,"['Director1', 'Manager1']",Room D,Room D
2025-03-26 05:30:45,AS2,Computer C0,File Deletion,C:\Users\janva\Downloads\AS2\AS2_DELETE_1.docx,"['AS1', 'AS2', 'Director1', 'Director2']",Room C,Room C
2025-03-26 05:30:50,Manager2,Computer A1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,"['Manager2', 'AS1', 'AS2', 'Director1']",Room A,Room A
2025-03-26 05:30:51,Manager2,Computer A1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,"['Manager2', 'AS1', 'AS2', 'Director1']",Room A,Room A
2025-03-26 05:30:53,Manager2,Computer A1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['AS2'],Room B,Room A
2025-03-26 05:32:20,Director2,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director2_COPY_NON_EXTERNAL_2.docx,['Director2'],Room A,Room A
2025-03-26 05:35:05,Manager1,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_2.docx,['Manager1'],Room A,Room A
2025-03-26 05:35:11,AS2,Computer A0,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN.docx,"['AS2', 'Director1']",Room A,Room A
2025-03-26 05:35:17,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_INTERNAL_1.docx,"['Director2', 'Manager1']",Room A,Room A
2025-03-26 05:35:21,Manager1,Computer A0,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_INTERNAL_2.docx,"['Manager1', 'Director2', 'AS1']",Room A,Room A
2025-03-26 05:35:25,Manager1,Computer D,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_NON_INTERNAL_1.docx,['Manager1'],Room D,Room D
2025-03-26 05:35:27,Manager2,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_1.docx,"['Director1', 'Manager2', 'AS2']",Room A,Room A
2025-03-26 05:35:32,AS1,Computer A1,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_NON_INTERNAL_2.docx,"['Director2', 'AS1', 'Manager2']",Room A,Room A
2025-03-26 05:35:36,Director1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director1_COPY_EXTERNAL_1.docx,['Director1'],Room D,Room D
2025-03-26 05:35:39,Director1,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director1_COPY_NON_EXTERNAL_1.docx,"['Director1', 'Manager1', 'AS1', 'Manager2']",Room C,Room C
2025-03-26 05:35:42,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_2.docx,"['Manager2', 'AS2', 'AS1']",Room C,Room C
2025-03-26 05:35:46,AS1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_2.docx,"['Manager2', 'AS1']",Room A,Room A
2025-03-26 05:35:49,Manager1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_2.docx,['Manager1'],Room D,Room D
2025-03-26 05:35:54,Manager1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_3.docx,['Manager1'],Room A,Room A
2025-03-26 05:35:57,AS1,Computer C1,File Deletion,C:\Users\janva\Downloads\AS1\AS1_DELETE_NON_1.docx,['AS1'],Room C,Room C
2025-03-26 05:36:00,Director2,Computer C0,File Copy,C:\Users\janva\Downloads\Manager1\Director2_COPY_OTHERS_1.docx,"['AS1', 'Director2']",Room C,Room C
2025-03-26 05:36:02,AS2,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS2_COPY_EXTERNAL_2.docx,"['AS2', 'Manager1']",Room D,Room D
2025-03-26 05:36:05,Director2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director2_COPY_NON_EXTERNAL_3.docx,['Director2'],Room C,Room C
2025-03-26 05:36:09,AS2,Computer C1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_1.docx,"['AS2', 'Director2']",Room C,Room C
2025-03-26 05:36:13,AS2,Computer C0,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_2.docx,"['AS2', 'Director1']",Room C,Room C
2025-03-26 05:36:17,AS1,Computer C0,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_NON_INTERNAL_3.docx,"['AS2', 'Manager1', 'AS1']",Room C,Room C
2025-03-26 05:36:20,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_NON_EXTERNAL_1.docx,"['AS2', 'Manager1', 'AS1', 'Manager2', 'Director1']",Room C,Room C
2025-03-26 05:36:24,Manager1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_4.docx,['AS2'],Room C,Room A
2025-03-26 05:36:28,Director1,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_EXTERNAL_2.docx,['Director1'],Room C,Room C
2025-03-26 05:36:33,AS1,Computer C0,File Move,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_MOVE_NON_INTERNAL_1.docx,['AS1'],Room C,Room C
2025-03-26 05:36:36,Director1,Computer D,File Copy,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_COPY_NON_INTERNAL_2.docx,['Director1'],Room D,Room D
2025-03-26 05:36:39,AS1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_3.docx,"['AS1', 'Director1']",Room A,Room A
2025-03-26 05:36:42,Director1,Computer D,File Copy,C:\Users\janva\Downloads\AS2\Director1_COPY_OTHERS_1.docx,['Director1'],Room D,Room D
2025-03-26 05:36:46,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_3.docx,"['AS1', 'AS2', 'Manager2']",Room C,Room C
2025-03-26 05:36:48,Director1,Computer C1,File Copy,C:\Users\janva\Downloads\Manager1\Director1_COPY_OTHERS_2.docx,['Director1'],Room C,Room C
2025-03-26 05:37:16,AS1,Computer D,File Deletion,C:\Users\janva\Downloads\AS1\AS1_DELETE_NON_2.docx,['AS1'],Room D,Room D
2025-03-26 05:37:20,Director2,Computer A0,File Move,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_MOVE_INTERNAL_1.docx,['Director2'],Room A,Room A
2025-03-26 05:37:25,AS1,Computer C0,File Deletion,C:\Users\janva\Downloads\AS1\AS1_DELETE_NON_3.docx,"['AS1', 'Manager1', 'AS2']",Room C,Room C
2025-03-26 05:37:28,Manager2,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_1.docx,"['Manager2', 'Director1']",Room A,Room A
2025-03-26 05:37:33,AS2,Computer C0,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN_NON.docx,['AS2'],Room C,Room C
2025-03-26 05:37:34,AS2,Computer C0,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPEN_NON.docx,['AS2'],Room C,Room C
2025-03-26 05:37:37,AS2,Computer D,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_NON_INTERNAL_2.docx,"['AS1', 'Director2', 'AS2']",Room D,Room D
2025-03-26 05:37:40,Director2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director2_COPY_NON_EXTERNAL_4.docx,['Director1'],Room A,Room C
2025-03-26 05:37:44,Director1,Computer D,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_NON_2.docx,['Director1'],Room D,Room D
2025-03-26 05:37:47,Manager1,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_1.docx,"['Manager2', 'Manager1']",Room C,Room C
2025-03-26 05:37:51,Manager1,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_5.docx,['Manager1'],Room C,Room C
2025-03-26 05:37:55,AS2,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS2_COPY_NON_EXTERNAL_1.docx,"['Director1', 'AS2', 'Director2']",Room A,Room A
2025-03-26 05:45:00,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_NON_INTERNAL_2.docx,"['Manager1', 'AS1']",Room A,Room A
2025-03-26 05:45:06,AS1,Computer A0,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN.docx,"['AS1', 'Director1']",Room A,Room A
2025-03-26 05:45:07,AS1,Computer A0,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPEN.docx,"['AS1', 'Director1']",Room A,Room A
2025-03-26 05:45:15,AS2,Computer D,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN_NON.docx,"['AS1', 'Manager1', 'Manager2']",Room A,Room D
2025-03-26 05:45:20,Director2,Computer A1,File Copy,C:\Users\janva\Downloads\AS1\Director2_COPY_NON_OTHERS_1.docx,"['Director2', 'Director1']",Room A,Room A
2025-03-26 05:45:25,Director2,Computer D,File Copy,C:\Users\janva\Downloads\AS1\Director2_COPY_OTHERS_2.docx,"['Director1', 'AS2', 'Director2']",Room D,Room D
2025-03-26 05:45:28,Director2,Computer D,File Copy,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_COPY_NON_INTERNAL_2.docx,['Director2'],Room D,Room D
2025-03-26 05:45:33,Manager2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2\Manager2_COPY_NON_OTHERS_1.docx,['Manager2'],Room A,Room A
2025-03-26 05:45:37,AS2,Computer A1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_3.docx,"['AS2', 'Director1']",Room A,Room A
2025-03-26 05:45:42,AS2,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\AS2_MOVE_NON_EXTERNAL_1.docx,"['AS2', 'Director1']",Room A,Room A
2025-03-26 05:45:46,AS2,Computer D,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_NON_INTERNAL_3.docx,"['Manager2', 'AS2']",Room D,Room D
2025-03-26 05:45:50,AS2,Computer D,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_4.docx,['AS2'],Room D,Room D
2025-03-26 05:45:55,AS2,Computer A1,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_NON_INTERNAL_4.docx,"['Manager1', 'AS2', 'Manager2']",Room A,Room A
2025-03-26 05:46:00,Manager1,Computer A1,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPEN_NON.docx,"['Manager2', 'Manager1']",Room A,Room A
2025-03-26 05:46:06,Director1,Computer C0,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_NON_3.docx,['Director1'],Room C,Room C
2025-03-26 05:46:09,Manager1,Computer C0,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_1.docx,"['Manager1', 'Manager2']",Room C,Room C
2025-03-26 05:46:14,AS1,Computer A0,File Move,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_MOVE_NON_INTERNAL_2.docx,['Manager2'],Room C,Room A
2025-03-26 05:46:18,Manager2,Computer A0,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_NON_1.docx,"['Director2', 'Manager2']",Room A,Room A
2025-03-26 05:46:22,AS2,Computer A1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_INTERNAL_2.docx,"['Manager2', 'AS2']",Room A,Room A
2025-03-26 05:46:25,AS1,Computer C0,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_INTERNAL_2.docx,['AS1'],Room C,Room C
2025-03-26 05:46:32,AS2,Computer D,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN.docx,['Director2'],Room A,Room D
2025-03-26 05:46:38,Director2,Computer A1,File Copy,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_COPY_INTERNAL_1.docx,"['AS2', 'Manager1', 'Director2']",Room A,Room A
2025-03-26 05:46:44,Director1,Computer D,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPENWMOD_NON.docx,"['Director1', 'Manager2']",Room D,Room D
2025-03-26 05:46:47,Director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD_NON.docx,"['Director1', 'Manager2']",Room D,Room D
2025-03-26 05:46:53,AS1,Computer D,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN.docx,"['Director2', 'AS1']",Room D,Room D
2025-03-26 05:47:01,Director1,Computer D,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPEN_NON.docx,['Director1'],Room D,Room D
2025-03-26 05:47:02,Director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPEN_NON.docx,['Director1'],Room D,Room D
2025-03-26 05:47:10,Manager1,Computer A1,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPENWMOD_NON.docx,"['Manager1', 'AS1']",Room A,Room A
2025-03-26 05:47:10,Manager1,Computer A1,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD_NON.docx,"['Manager1', 'AS1']",Room A,Room A
2025-03-26 05:47:13,Manager1,Computer A1,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD_NON.docx,"['AS1', 'Director1', 'Manager1']",Room A,Room A
2025-03-26 05:47:16,AS1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_NON_INTERNAL_4.docx,"['Director1', 'Manager2', 'Manager1']",Room C,Room A
2025-03-26 05:47:20,Director2,Computer D,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPENWMOD.docx,"['Manager1', 'Director1']",Room B,Room D
2025-03-26 05:47:20,Director2,Computer D,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD.docx,"['Manager1', 'Director1']",Room B,Room D
2025-03-26 05:47:23,Director2,Computer D,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD.docx,"['Manager1', 'Director1']",Room B,Room D
2025-03-26 05:47:28,AS2,Computer D,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN.docx,[],Room C,Room D
2025-03-26 05:47:31,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_4.docx,"['Manager2', 'AS2']",Room C,Room C
2025-03-26 05:47:37,AS2,Computer C0,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD.docx,"['Director1', 'AS2']",Room C,Room C
2025-03-26 05:47:37,AS2,Computer C0,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,"['Director1', 'AS2']",Room C,Room C
2025-03-26 05:47:40,AS2,Computer C0,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,"['Director1', 'AS2']",Room C,Room C
2025-03-26 05:51:47,AS1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_4.docx,['AS1'],Room A,Room A
2025-03-26 05:51:52,AS2,Computer A0,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_5.docx,"['Director1', 'Director2', 'AS2']",Room A,Room A
2025-03-26 05:51:58,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C
2025-03-26 05:51:59,Manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C
2025-03-26 05:52:02,Manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C
2025-03-26 05:52:07,Manager1,Computer C0,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_NON_3.docx,"['Manager2', 'Manager1', 'Director1']",Room C,Room C
2025-03-26 05:52:11,Manager2,Computer A0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_INTERNAL_1.docx,['Manager2'],Room A,Room A
2025-03-26 05:52:15,Director1,Computer D,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_1.docx,"['Director1', 'Manager1']",Room D,Room D
2025-03-26 05:52:20,Director2,Computer A0,File Deletion,C:\Users\janva\Downloads\Director2\Director2_DELETE_NON_1.docx,"['Director2', 'Manager2']",Room A,Room A
2025-03-26 05:52:23,Manager2,Computer A1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_1.docx,"['Manager2', 'AS2']",Room A,Room A
2025-03-26 05:52:26,Director2,Computer A1,File Copy,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_COPY_NON_INTERNAL_3.docx,"['Director1', 'Director2']",Room A,Room A
2025-03-26 05:52:31,Director1,Computer D,File Move,C:\Users\janva\Downloads\AS1\Director1_MOVE_OTHERS_1.docx,"['AS1', 'Director1', 'Manager2']",Room D,Room D
2025-03-26 05:52:34,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_2.docx,"['Director2', 'Director1', 'Manager1']",Room A,Room A
2025-03-26 05:52:37,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_NON_INTERNAL_3.docx,"['Director2', 'Manager1', 'AS2', 'AS1']",Room A,Room A
2025-03-26 05:52:41,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\AS1\Manager1_COPY_NON_OTHERS_1.docx,['Manager1'],Room A,Room A
2025-03-26 05:52:44,Director1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director1_COPY_NON_EXTERNAL_2.docx,['Director1'],Room A,Room A
2025-03-26 05:52:49,Manager2,Computer A0,File Move,C:\Users\janva\Downloads\AS2\Manager2_MOVE_NON_OTHERS_1.docx,"['Manager2', 'Director2']",Room A,Room A
2025-03-26 05:52:51,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_2.docx,"['AS2', 'Director1', 'Manager2']",Room C,Room C
2025-03-26 05:52:57,AS1,Computer D,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN_NON.docx,['AS1'],Room D,Room D
2025-03-26 05:53:05,AS2,Computer C1,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN_NON.docx,"['Director2', 'AS2', 'Manager1']",Room C,Room C
2025-03-26 05:53:12,AS2,Computer C0,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_6.docx,"['AS2', 'AS1']",Room C,Room C
2025-03-26 05:53:16,AS2,Computer A1,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_NON_INTERNAL_5.docx,['AS2'],Room A,Room A
2025-03-26 05:53:22,Manager2,Computer D,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,"['Manager2', 'Director2', 'AS2']",Room D,Room D
2025-03-26 05:53:22,Manager2,Computer D,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPEN.docx,"['Manager2', 'Director2', 'AS2']",Room D,Room D
2025-03-26 05:53:28,AS2,Computer C0,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_7.docx,"['Manager1', 'AS2']",Room C,Room C
2025-03-26 05:53:31,AS2,Computer A0,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_8.docx,"['Manager1', 'AS1']",Room C,Room A
2025-03-26 05:53:35,AS1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_NON_EXTERNAL_2.docx,"['Director2', 'AS1']",Room D,Room D
2025-03-26 05:53:40,AS2,Computer A1,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN.docx,['AS2'],Room A,Room A
2025-03-26 05:53:45,Manager2,Computer A0,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_1.docx,['Manager2'],Room A,Room A
2025-03-26 05:53:48,AS1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_5.docx,"['AS1', 'Manager2', 'Director1']",Room D,Room D
2025-03-26 05:53:52,Director2,Computer C1,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPENWMOD_NON.docx,['Director2'],Room C,Room C
2025-03-26 05:53:55,Director2,Computer C1,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD_NON.docx,['Director2'],Room C,Room C
2025-03-26 05:53:58,Manager1,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_3.docx,['Manager1'],Room C,Room C
2025-03-26 05:54:01,Director2,Computer C0,File Copy,C:\Users\janva\Downloads\Manager2\Director2_COPY_NON_OTHERS_2.docx,['Director2'],Room C,Room C
2025-03-26 05:57:49,Manager1,Computer D,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPENWMOD.docx,['Manager1'],Room D,Room D
2025-03-26 05:59:11,AS2,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\AS2_MOVE_EXTERNAL_1.docx,"['AS2', 'Manager2', 'Manager1']",Room A,Room A
2025-03-26 06:01:44,Director1,Computer C0,File Copy,C:\Users\janva\Downloads\Manager1\Director1_COPY_NON_OTHERS_4.docx,"['Director1', 'Director2', 'Manager2', 'AS2']",Room C,Room C
2025-03-26 06:01:49,AS1,Computer A0,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPENWMOD_NON.docx,"['AS1', 'Director2', 'Manager1']",Room A,Room A
2025-03-26 06:01:50,AS1,Computer A0,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,"['AS1', 'Director2', 'Manager1']",Room A,Room A
2025-03-26 06:01:52,AS1,Computer A0,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,"['AS1', 'Director2', 'Manager1']",Room A,Room A
