timestamp,username,computerid,fileaccesstype,filedestinationdirectory,nearbyusers,computer_user_location,computerroom,computer_user_role,shift_start,shift_end,day_type,assigned_computer_id,nearby_user_roles,file_destination,file_destination_name,file_type
2025-03-26 01:42:37,manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_4.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager2_COPY_NON_EXTERNAL_4.docx,Non-confidential
2025-03-26 01:42:42,manager2,Computer D,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_2.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_MOVE_EXTERNAL_2.docx,Confidential
2025-03-26 01:42:46,manager1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_4.docx,['Manager1'],Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_COPY_NON_EXTERNAL_4.docx,Non-confidential
2025-03-26 01:42:51,manager1,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_1.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room A,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager1_MOVE_EXTERNAL_1.docx,Confidential
2025-03-26 01:42:54,as1,Computer C1,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_INTERNAL_4.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Director, Manager, Administrative Staff",janva,AS1_COPY_INTERNAL_4.docx,Confidential
2025-03-26 01:42:58,as1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_3.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_COPY_EXTERNAL_3.docx,Confidential
2025-03-26 01:43:03,manager1,Computer D,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_NON_1.docx,[],Room A,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager1_DELETE_NON_1.docx,Non-confidential
2025-03-26 01:43:07,as2,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS2_COPY_NON_EXTERNAL_2.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_COPY_NON_EXTERNAL_2.docx,Non-confidential
2025-03-26 01:43:11,as2,Computer D,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_INTERNAL_6.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_COPY_INTERNAL_6.docx,Confidential
2025-03-26 01:43:17,manager2,Computer D,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_OTHERS_2.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_COPY_OTHERS_2.docx,Confidential
2025-03-26 01:43:21,manager2,Computer C0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_INTERNAL_3.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager2_MOVE_INTERNAL_3.docx,Confidential
2025-03-26 01:43:26,as1,Computer A1,File Move,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_MOVE_NON_INTERNAL_2.docx,['Manager1'],Room C,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS1_MOVE_NON_INTERNAL_2.docx,Non-confidential
2025-03-26 01:43:33,director2,Computer A0,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPENWMOD.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,~$rector2_OPENWMOD.docx,Confidential
2025-03-26 01:43:33,director2,Computer A0,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD.docx,Confidential
2025-03-26 01:43:35,director2,Computer A0,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD.docx,Confidential
2025-03-26 01:43:37,director2,Computer A0,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD.docx,Confidential
2025-03-26 01:43:38,director2,Computer A0,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD.docx,Confidential
2025-03-26 01:43:41,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_OTHERS_3.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager2_COPY_OTHERS_3.docx,Confidential
2025-03-26 01:43:44,manager2,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_5.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_COPY_NON_EXTERNAL_5.docx,Non-confidential
2025-03-26 01:43:49,as2,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS2_COPY_NON_EXTERNAL_3.docx,['Manager1'],Room C,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS2_COPY_NON_EXTERNAL_3.docx,Non-confidential
2025-03-26 01:43:52,as2,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS2_COPY_EXTERNAL_2.docx,['Manager1'],Room C,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS2_COPY_EXTERNAL_2.docx,Confidential
2025-03-26 01:43:56,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_3.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager2_COPY_INTERNAL_3.docx,Confidential
2025-03-26 01:44:03,director2,Computer A1,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPENWMOD_NON.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,~$rector2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:44:03,director2,Computer A1,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD_NON.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:44:06,director2,Computer A1,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD_NON.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:44:07,director2,Computer A1,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD_NON.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:44:08,director2,Computer A1,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD_NON.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:44:12,director1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director1_COPY_EXTERNAL_2.docx,[],Room C,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_COPY_EXTERNAL_2.docx,Confidential
2025-03-26 01:44:15,manager2,Computer D,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_4.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_COPY_INTERNAL_4.docx,Confidential
2025-03-26 01:44:21,as1,Computer D,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPEN_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_OPEN_NON.docx,Non-confidential
2025-03-26 01:44:21,as1,Computer D,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$1_OPEN_NON.docx,Non-confidential
2025-03-26 01:44:29,as1,Computer D,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPEN.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_OPEN.docx,Confidential
2025-03-26 01:44:30,as1,Computer D,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$1_OPEN.docx,Confidential
2025-03-26 01:44:37,manager1,Computer D,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_INTERNAL_1.docx,[],Room A,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager1_MOVE_INTERNAL_1.docx,Confidential
2025-03-26 01:44:41,as2,Computer D,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_7.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_MOVE_NON_INTERNAL_7.docx,Non-confidential
2025-03-26 01:45:32,director2,Computer C0,File Deletion,C:\Users\janva\Downloads\Director2\Director2_DELETE_2.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room B,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Director, Manager, Administrative Staff",janva,Director2_DELETE_2.docx,Confidential
2025-03-26 01:45:37,as1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_4.docx,['Manager1'],Room C,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS1_COPY_EXTERNAL_4.docx,Confidential
2025-03-26 01:45:42,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_6.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager2_COPY_NON_EXTERNAL_6.docx,Non-confidential
2025-03-26 01:45:46,director2,Computer C1,File Deletion,C:\Users\janva\Downloads\Director2\Director2_DELETE_NON_2.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room B,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Director, Manager, Administrative Staff",janva,Director2_DELETE_NON_2.docx,Non-confidential
2025-03-26 01:45:52,manager2,Computer D,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_NON_INTERNAL_1.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_MOVE_NON_INTERNAL_1.docx,Non-confidential
2025-03-26 01:45:57,as2,Computer D,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_INTERNAL_7.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_COPY_INTERNAL_7.docx,Confidential
2025-03-26 01:46:01,as1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_5.docx,['Manager1'],Room C,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS1_COPY_EXTERNAL_5.docx,Confidential
2025-03-26 01:46:07,director1,Computer C0,File Move,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_MOVE_NON_INTERNAL_1.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Director, Manager, Administrative Staff",janva,Director1_MOVE_NON_INTERNAL_1.docx,Non-confidential
2025-03-26 01:46:14,director2,Computer A0,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPEN_NON.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPEN_NON.docx,Non-confidential
2025-03-26 01:46:14,director2,Computer A0,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPEN_NON.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,~$rector2_OPEN_NON.docx,Non-confidential
2025-03-26 01:46:22,manager2,Computer D,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPEN.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_OPEN.docx,Confidential
2025-03-26 01:46:22,manager2,Computer D,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,~$nager2_OPEN.docx,Confidential
2025-03-26 01:46:28,director1,Computer A0,File Move,C:\Users\janva\Downloads\Manager2\Director1_MOVE_OTHERS_1.docx,['Manager1'],Room C,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director1_MOVE_OTHERS_1.docx,Confidential
2025-03-26 01:46:32,director1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director1_COPY_EXTERNAL_3.docx,[],Room C,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_COPY_EXTERNAL_3.docx,Confidential
2025-03-26 01:46:36,director1,Computer C0,File Move,C:\Users\janva\Downloads\Manager2\Director1_MOVE_OTHERS_2.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Director, Manager, Administrative Staff",janva,Director1_MOVE_OTHERS_2.docx,Confidential
2025-03-26 01:46:41,as2,Computer C1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_8.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Director, Manager, Administrative Staff",janva,AS2_MOVE_NON_INTERNAL_8.docx,Non-confidential
2025-03-26 01:46:45,as2,Computer C1,File Move,C:\Users\janva\Downloads\ExternalDrive\AS2_MOVE_EXTERNAL_2.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Director, Manager, Administrative Staff",janva,AS2_MOVE_EXTERNAL_2.docx,Confidential
2025-03-26 01:46:49,manager2,Computer A1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_1.docx,['Manager1'],Room C,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_DELETE_1.docx,Confidential
2025-03-26 01:46:53,director1,Computer C0,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_NON_3.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Director, Manager, Administrative Staff",janva,Director1_DELETE_NON_3.docx,Non-confidential
2025-03-26 01:46:58,director2,Computer A0,File Move,C:\Users\janva\Downloads\AS1\Director2_MOVE_OTHERS_2.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_MOVE_OTHERS_2.docx,Confidential
2025-03-26 01:47:03,as2,Computer D,File Move,C:\Users\janva\Downloads\ExternalDrive\AS2_MOVE_NON_EXTERNAL_2.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_MOVE_NON_EXTERNAL_2.docx,Non-confidential
2025-03-26 01:47:07,as1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_6.docx,['Manager1'],Room C,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS1_COPY_EXTERNAL_6.docx,Confidential
2025-03-26 01:47:13,as2,Computer D,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:47:15,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:47:17,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:47:18,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:47:23,director2,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Director2_MOVE_EXTERNAL_1.docx,['Manager1'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_MOVE_EXTERNAL_1.docx,Confidential
2025-03-26 01:47:26,manager1,Computer C0,File Copy,C:\Users\janva\Downloads\AS1\Manager1_COPY_OTHERS_1.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room A,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager1_COPY_OTHERS_1.docx,Confidential
2025-03-26 01:47:31,director2,Computer C1,File Move,C:\Users\janva\Downloads\AS2\Director2_MOVE_NON_OTHERS_2.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room B,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Director, Manager, Administrative Staff",janva,Director2_MOVE_NON_OTHERS_2.docx,Non-confidential
2025-03-26 01:49:15,as1,Computer D,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:49:17,as1,Computer D,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:49:19,as1,Computer D,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:49:20,as1,Computer D,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,[],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:49:25,manager1,Computer C0,File Move,C:\Users\janva\Downloads\AS1\Manager1_MOVE_OTHERS_1.docx,"['AS2', 'Director1', 'Manager2', 'AS1']",Room A,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Director, Manager, Administrative Staff",janva,Manager1_MOVE_OTHERS_1.docx,Confidential
2025-03-26 01:49:31,manager2,Computer D,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,~$nager2_OPENWMOD.docx,Confidential
2025-03-26 01:49:34,manager2,Computer D,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_OPENWMOD.docx,Confidential
2025-03-26 01:49:35,manager2,Computer D,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_OPENWMOD.docx,Confidential
2025-03-26 01:49:36,manager2,Computer D,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,[],Room C,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_OPENWMOD.docx,Confidential
2025-03-26 01:49:41,director1,Computer D,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_EXTERNAL_2.docx,[],Room C,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_MOVE_EXTERNAL_2.docx,Confidential
